Ganhou,TimePlayed,EyesCount,LaCount,Label
0,234.9,9,4,0
0,223.1,8,4,0
1,136.9,6,5,1
1,97.9,10,5,0
1,134.7,6,5,0
0,56.5,5,1,1
0,128.9,9,5,0
1,190.5,2,0,1
1,235.8,7,5,0
0,242.3,10,5,0
0,115.3,9,3,0
1,123.9,1,2,1
0,98.5,8,5,0
0,221.2,8,5,0
1,174.0,0,2,1
0,144.1,10,4,0
1,119.7,0,5,1
1,198.4,10,5,0
1,50.2,10,1,1
1,201.1,7,5,0
1,174.2,3,2,1
1,37.5,3,5,1
0,193.1,10,5,1
0,136.9,8,5,0
0,152.7,9,4,0
0,175.3,10,4,0
0,53.7,7,4,0
1,243.4,9,3,1
1,156.9,9,4,0
0,77.1,9,5,0
0,22.9,8,5,0
1,35.3,9,5,1
1,146.8,10,4,0
1,95.8,9,3,1
0,140.4,8,3,1
0,143.0,4,2,1
1,119.3,9,4,1
0,151.7,10,4,0
0,45.1,9,5,0
0,53.3,9,5,0
1,180.0,2,4,1
0,66.6,7,0,1
0,182.3,5,1,1
1,215.2,8,3,1
1,150.4,10,4,0
0,47.7,5,0,1
0,233.9,9,4,1
0,156.6,10,3,0
1,193.2,5,0,1
0,239.3,8,4,1
0,19.3,9,5,0
1,102.6,5,3,0
0,69.6,9,4,0
1,181.2,3,4,1
0,13.1,7,4,0
0,112.4,0,1,1
1,42.1,10,2,1
1,154.5,9,4,0
0,139.8,5,4,0
1,47.1,5,5,1
1,83.0,9,0,1
0,16.6,10,5,0
1,34.8,9,0,1
1,64.2,5,5,1
0,47.2,5,5,0
0,225.6,8,4,0
1,97.1,8,3,1
0,144.6,6,5,0
0,207.1,4,4,1
1,179.1,10,0,1
0,69.6,5,5,0
1,83.4,6,5,0
1,9.2,2,2,1
0,60.9,6,4,0
0,164.5,10,5,0
0,9.8,2,4,1
1,145.9,9,4,1
1,32.9,7,1,1
0,47.3,7,5,0
0,158.8,7,3,0
0,142.7,10,5,0
0,156.9,10,4,0
1,138.5,6,4,1
1,113.9,9,4,1
0,202.3,8,5,0
1,216.3,8,2,1
0,152.2,7,3,1
1,237.9,10,5,0
0,19.4,10,4,1
0,128.8,10,1,1
0,81.4,2,3,1
1,235.1,7,2,1
1,113.3,7,4,1
0,24.9,5,3,0
0,213.0,5,5,0
0,171.8,9,5,0
1,148.6,9,2,1
1,153.9,2,4,1
0,155.6,5,5,0
0,132.9,7,4,0
0,164.9,10,5,1
1,154.3,0,3,1
0,56.4,6,3,0
1,2.4,10,1,1
0,49.9,10,5,0
1,180.9,1,1,1
1,229.8,10,4,0
1,247.4,2,1,1
0,73.6,7,4,0
1,53.5,10,4,1
1,213.6,0,1,1
0,101.4,7,4,0
1,120.3,9,5,0
0,210.9,5,4,0
0,60.3,7,3,0
0,211.5,5,3,0
0,149.1,8,5,0
0,77.7,8,5,0
1,206.6,9,4,0
1,124.3,0,5,1
1,151.7,10,5,0
0,234.4,4,4,1
0,121.8,10,5,0
0,192.5,5,5,0
0,163.9,5,5,0
1,109.4,7,2,1
0,163.2,6,4,0
1,152.7,5,0,1
1,216.2,6,0,1
1,72.0,1,2,1
1,157.3,0,3,1
1,226.5,5,3,0
0,152.6,9,5,0
1,101.4,10,5,0
1,23.4,3,1,1
0,93.4,10,4,0
1,169.0,9,5,1
0,122.2,7,5,0
0,23.1,8,1,1
1,86.8,5,5,1
1,88.4,9,1,1
1,115.5,5,0,1
0,26.1,10,5,0
1,52.5,0,5,1
0,242.8,9,5,0
1,162.2,6,3,1
1,16.0,0,1,1
0,46.0,10,3,0
1,226.1,7,4,0
1,204.6,2,1,1
1,230.7,8,4,1
1,178.0,2,5,1
0,55.7,7,1,1
1,103.6,10,2,1
1,182.0,2,3,1
0,130.1,1,0,1
1,181.6,0,3,1
0,48.0,7,4,0
1,203.1,1,1,1
1,112.3,6,4,0
0,62.9,10,5,0
1,171.3,1,4,1
0,47.7,8,4,0
1,141.1,9,5,0
0,81.6,6,5,0
0,132.5,7,4,0
1,50.2,10,3,0
1,244.4,0,4,1
1,66.1,7,4,1
0,24.0,6,2,1
1,227.7,2,1,1
0,236.0,7,4,0
0,140.4,7,4,1
0,22.9,8,1,1
1,118.4,10,5,0
1,244.3,2,1,1
0,107.0,10,3,0
0,184.9,0,1,1
0,127.6,6,3,1
0,244.9,10,5,0
1,144.5,8,5,0
1,28.5,6,4,1
1,8.5,3,0,1
1,76.7,8,0,1
1,211.9,10,0,1
1,97.4,1,1,1
0,42.3,5,4,0
1,218.6,1,1,1
0,189.8,10,5,0
0,175.6,5,5,0
0,132.3,9,3,1
0,53.9,6,5,0
0,58.1,9,5,0
1,94.8,10,4,1
1,72.0,9,2,1
1,87.6,5,5,0
1,146.5,5,1,1
1,215.4,10,5,0
1,147.4,2,3,1
1,214.0,1,4,1
0,193.1,9,4,0
0,107.4,7,5,0
1,76.8,6,4,1
1,207.8,8,4,0
0,35.8,5,5,0
1,202.7,8,3,1
0,144.9,6,4,0
0,178.7,1,0,1
0,61.1,9,5,0
0,220.3,8,5,0
1,3.2,10,3,0
1,149.0,10,4,1
0,80.1,9,5,0
1,139.3,1,1,1
1,222.1,0,4,1
1,145.0,10,5,0
1,211.1,6,3,1
0,79.7,6,5,0
0,229.5,8,5,0
1,4.4,6,4,0
1,156.0,7,5,0
0,44.4,9,3,0
0,148.0,10,5,0
1,143.0,5,5,0
1,231.5,9,4,0
1,56.9,6,3,1
1,23.9,0,5,1
1,110.8,8,1,1
1,181.5,7,5,0
0,223.5,6,4,0
0,85.6,9,5,0
0,81.7,5,5,0
0,204.6,9,5,1
1,135.1,0,0,1
0,196.1,9,3,0
1,10.4,1,1,1
1,119.1,9,1,1
0,228.5,7,5,1
1,191.5,4,5,1
1,146.8,6,5,1
0,201.7,10,3,1
0,168.6,8,5,0
1,11.0,8,2,1
1,167.7,5,1,1
0,62.8,6,5,0
0,146.6,10,5,0
0,214.0,6,1,1
1,74.2,7,3,1
0,171.4,9,3,0
0,244.9,6,4,0
1,19.4,8,5,0
0,224.0,5,4,0
1,120.5,5,3,1
1,24.2,9,4,0
1,102.1,7,4,0
1,229.9,7,3,0
1,89.5,9,4,1
0,17.3,8,4,0
1,246.8,9,4,1
0,134.4,6,4,0
0,248.3,10,5,0
0,206.5,10,5,0
1,20.9,3,5,1
1,184.6,10,5,1
0,141.0,8,5,0
0,212.2,1,0,1
1,6.1,3,5,1
1,202.7,6,4,0
0,175.9,9,5,0
1,69.0,5,0,1
1,244.7,7,5,0
1,244.6,10,5,1
0,81.1,5,5,0
1,143.7,3,2,1
0,176.0,6,4,1
1,21.5,8,5,0
1,234.4,1,4,1
1,112.8,4,2,1
0,24.9,3,4,1
0,9.0,9,4,0
1,129.4,10,5,0
0,218.3,6,4,0
1,13.7,0,3,1
1,147.2,0,2,1
1,48.7,6,5,0
0,155.2,6,3,0
1,224.4,1,3,1
0,145.0,8,4,0
1,197.7,10,4,0
0,238.2,5,5,0
0,159.3,10,3,0
1,169.2,10,1,1
1,108.9,9,3,1
1,239.2,1,3,1
0,232.4,10,3,0
0,25.0,8,4,0
0,44.7,7,4,0
0,180.6,1,5,1
0,38.0,7,4,0
0,102.7,10,3,0
1,108.0,4,2,1
1,25.4,7,0,1
1,142.9,5,4,0
1,225.7,2,0,1
0,225.6,10,5,0
0,174.5,7,3,1
0,104.7,5,3,1
0,19.7,7,5,0
0,124.6,6,4,0
1,8.2,5,5,0
0,189.2,10,5,0
0,132.0,7,4,0
1,77.6,4,4,1
0,214.0,9,5,0
1,81.1,7,5,1
1,167.5,8,3,1
0,130.2,7,5,0
0,56.6,7,4,0
1,13.0,10,4,1
1,126.0,1,4,1
0,35.8,8,5,0
1,48.3,3,2,1
0,66.1,8,5,0
0,82.8,9,5,0
1,203.0,10,3,0
1,101.4,6,1,1
0,28.8,5,4,0
1,24.3,10,5,1
1,100.0,4,0,1
1,240.0,8,4,1
1,239.1,4,5,1
1,237.2,7,4,0
0,8.1,4,3,1
1,234.4,7,1,1
0,180.8,8,5,1
1,142.6,4,5,1
1,221.5,6,4,0
1,224.9,10,0,1
0,8.3,8,5,0
1,29.1,8,1,1
0,230.0,9,4,0
1,194.5,2,0,1
0,105.1,10,5,0
0,1.3,10,3,0
1,93.3,9,5,0
0,162.6,10,4,0
0,199.3,7,4,0
1,61.1,9,1,1
1,29.5,7,4,0
1,24.1,3,1,1
0,78.3,8,5,1
1,224.7,8,4,0
1,211.5,8,5,1
1,4.5,5,5,0
0,9.6,5,4,1
0,156.2,7,5,0
1,174.9,4,2,1
0,69.1,9,3,0
1,231.6,3,4,1
1,214.0,10,3,1
0,132.7,8,4,0
0,48.7,0,0,1
1,217.8,9,3,0
1,230.9,3,5,1
0,207.6,0,2,1
1,243.8,4,4,1
1,184.7,9,5,0
0,125.4,10,5,0
1,29.0,9,5,0
0,34.8,9,5,0
1,229.2,8,5,0
1,240.0,5,2,1
0,222.3,9,5,0
0,21.4,9,4,0
0,81.1,10,5,0
0,227.1,8,5,0
1,222.9,10,3,1
1,169.7,0,0,1
1,61.8,10,5,0
0,167.9,8,5,0
0,164.9,5,3,0
0,88.1,5,5,0
1,167.4,5,2,1
1,146.8,2,3,1
0,158.4,5,4,1
0,139.6,3,2,1
0,119.6,10,4,0
0,175.8,8,3,0
0,204.6,10,5,0
0,216.4,6,3,0
0,184.4,8,3,1
0,9.6,10,4,0
0,32.2,5,4,0
1,165.7,0,2,1
0,108.1,6,4,0
1,51.2,4,4,1
1,10.5,6,0,1
1,120.1,10,4,0
1,34.5,5,2,1
1,56.0,2,3,1
0,147.5,6,2,1
0,157.5,7,5,0
1,33.4,5,3,1
1,199.4,1,5,1
0,162.7,7,5,0
1,164.9,7,1,1
1,130.9,10,5,1
0,218.0,7,0,1
1,167.5,0,5,1
1,14.1,7,3,1
0,4.9,8,3,0
0,195.2,8,1,1
1,99.7,8,4,0
1,238.7,10,5,1
1,177.5,2,4,1
1,123.4,9,5,0
0,15.2,2,5,1
1,192.2,10,4,0
1,129.8,5,1,1
0,147.2,8,0,1
0,12.0,5,0,1
0,157.6,9,3,0
0,227.6,9,4,0
0,61.4,8,4,0
0,70.8,5,4,0
0,70.2,9,5,0
0,132.1,5,3,0
0,235.9,9,1,1
1,1.7,5,4,0
0,30.4,10,5,0
1,193.0,6,5,0
0,108.1,9,5,0
1,124.5,6,2,1
0,249.7,7,3,0
1,197.3,6,5,0
1,193.8,6,4,1
0,24.1,8,5,0
1,245.6,6,4,0
1,29.3,8,4,0
0,193.7,1,3,1
0,245.3,8,3,0
1,61.1,1,2,1
1,66.1,10,3,0
1,80.6,1,5,1
1,111.0,5,4,1
1,200.8,0,0,1
1,134.9,8,5,0
0,219.1,9,5,0
0,127.3,10,3,0
0,158.3,8,5,0
1,202.5,1,0,1
0,55.3,9,3,0
1,246.4,1,2,1
0,175.8,0,4,1
0,225.9,0,4,1
0,25.3,6,3,0
0,104.2,1,5,1
1,35.8,10,5,1
1,49.6,10,5,0
1,62.5,3,5,1
0,23.2,10,4,0
1,192.9,5,2,1
1,127.6,1,0,1
0,73.0,8,5,0
0,128.6,6,5,0
0,20.0,6,4,0
0,103.6,0,2,1
1,185.3,8,4,0
1,5.0,0,1,1
1,226.1,7,0,1
1,211.4,7,3,1
0,192.0,10,5,0
1,42.4,2,0,1
0,105.7,8,5,0
0,235.1,10,3,0
0,118.9,9,5,0
1,59.1,6,2,1
1,192.0,2,3,1
1,219.8,6,3,0
1,67.9,5,1,1
1,187.0,10,4,0
1,166.5,0,3,1
1,105.8,3,3,1
1,216.2,7,2,1
1,216.3,8,4,0
1,25.1,5,3,1
1,98.4,10,4,0
0,91.9,10,5,1
1,96.8,8,5,1
0,127.0,10,3,0
1,16.4,10,3,1
1,98.8,9,5,1
1,9.9,10,4,0
1,221.0,6,4,0
1,194.8,10,0,1
0,173.3,10,3,0
0,72.5,7,4,0
0,220.4,9,5,0
0,38.0,9,3,1
1,44.0,8,4,1
1,176.3,0,0,1
1,140.5,10,3,0
1,41.9,9,5,0
0,236.9,4,4,1
0,241.9,5,4,0
0,82.7,7,0,1
0,99.7,10,3,0
1,216.1,2,0,1
1,189.1,6,5,1
1,104.7,10,0,1
0,200.8,6,4,0
0,59.6,8,3,0
0,94.5,8,3,0
0,35.4,8,5,0
1,32.4,0,0,1
1,87.1,1,2,1
1,0.7,7,4,1
0,186.2,7,4,0
1,11.1,9,5,1
1,208.6,5,3,0
1,154.8,5,4,0
0,42.7,7,3,1
0,8.3,8,5,0
1,237.6,3,3,1
0,139.3,9,4,0
1,22.9,1,2,1
0,144.0,10,5,0
0,20.5,9,3,0
0,203.3,5,4,1
1,41.7,10,5,0
1,231.7,1,0,1
1,52.2,10,4,0
1,41.4,0,5,1
0,76.2,4,2,1
1,55.0,10,3,1
0,40.1,5,4,0
1,230.3,6,4,0
1,156.5,6,5,0
1,168.3,5,4,0
0,229.1,3,5,1
1,113.3,10,4,1
0,51.5,3,3,1
0,50.2,1,5,1
0,83.2,6,4,0
0,163.6,10,5,0
1,6.5,8,5,0
0,80.9,2,5,1
1,59.7,2,4,1
0,241.3,8,5,1
1,214.5,6,4,0
1,225.8,8,5,0
0,209.6,9,5,0
1,9.5,10,1,1
1,163.7,7,5,0
0,94.8,9,4,0
0,24.1,10,4,0
1,16.9,0,5,1
1,146.4,10,1,1
0,28.1,2,3,1
0,200.3,9,5,0
0,210.4,7,0,1
0,2.1,7,4,0
1,29.4,10,4,1
0,148.5,10,5,0
0,230.9,5,5,0
0,110.1,7,4,0
1,166.8,9,5,1
0,195.3,8,4,0
0,76.3,10,4,0
1,25.3,1,0,1
1,83.7,4,1,1
1,103.0,9,4,0
1,54.8,6,1,1
1,185.3,5,4,0
1,44.5,9,4,0
1,43.4,7,4,1
1,24.5,7,3,0
0,219.5,9,4,0
0,230.0,8,3,1
1,219.5,5,5,0
0,42.6,9,5,0
0,33.4,6,5,0
1,53.0,10,4,0
0,201.9,10,4,0
1,230.1,8,5,1
0,113.4,6,4,0
1,140.2,7,3,1
0,16.0,10,5,0
1,240.7,10,3,0
1,33.5,2,4,1
1,224.2,0,3,1
1,89.4,9,1,1
0,98.9,4,1,1
0,239.2,4,0,1
1,129.1,3,4,1
1,112.7,8,5,1
0,109.0,0,0,1
0,104.7,7,5,0
1,14.7,7,4,0
1,32.3,2,1,1
0,122.5,9,3,0
1,120.0,10,5,0
1,158.5,6,5,0
1,6.1,8,3,1
1,35.3,8,3,1
1,63.3,7,0,1
1,122.5,9,4,0
1,230.2,1,0,1
1,194.4,8,4,1
1,150.6,4,1,1
0,148.2,3,3,1
0,167.1,9,5,0
0,118.5,7,3,0
1,191.7,0,5,1
0,207.6,2,3,1
0,144.5,4,4,1
0,246.7,8,5,0
1,197.3,5,5,0
0,134.1,10,3,0
0,73.5,8,5,0
0,154.4,8,5,0
1,134.2,7,1,1
1,177.0,9,3,0
1,100.7,5,4,0
0,29.1,6,3,0
1,114.4,9,4,1
1,23.3,7,5,0
1,94.2,8,5,1
0,161.8,8,4,1
1,241.0,2,2,1
0,29.2,8,5,0
1,122.6,8,4,0
1,196.5,3,1,1
1,2.0,5,2,1
0,72.5,2,2,1
0,100.9,8,3,0
0,59.7,8,3,1
1,99.8,4,3,1
0,18.8,7,4,0
1,45.9,8,0,1
0,248.7,7,5,0
1,147.5,9,4,1
1,143.9,9,5,0
0,157.2,7,5,1
1,105.6,3,1,1
0,87.2,4,0,1
1,103.3,4,0,1
0,120.3,10,5,0
1,66.3,1,0,1
0,72.0,9,5,1
1,36.4,0,3,1
1,245.9,6,5,0
0,49.2,5,1,1
0,21.9,7,3,0
0,2.3,9,5,0
1,91.0,8,1,1
1,60.4,8,5,0
0,152.7,8,3,0
1,14.6,9,3,0
1,66.0,1,1,1
0,167.4,8,5,0
1,127.2,3,5,1
1,158.8,1,1,1
0,128.4,2,2,1
1,168.5,10,5,0
1,170.5,10,1,1
1,4.1,3,1,1
0,211.5,8,4,0
0,43.7,9,3,0
1,160.4,5,4,0
0,246.3,9,4,0
1,96.9,9,1,1
0,85.8,6,5,0
0,82.1,9,4,0
1,124.1,9,5,0
0,152.1,5,0,1
1,93.9,10,4,1
1,60.2,10,4,0
1,14.5,3,3,1
0,5.1,7,1,1
0,69.4,4,2,1
1,107.3,5,2,1
0,26.8,10,4,0
1,176.8,10,4,0
0,20.8,1,5,1
1,41.6,4,2,1
0,200.6,7,3,0
1,229.1,2,3,1
1,2.9,7,4,1
0,102.3,2,5,1
0,98.9,1,2,1
1,98.5,5,0,1
0,136.9,0,1,1
0,194.9,9,3,0
0,211.4,8,3,0
1,23.6,7,0,1
0,156.9,6,5,0
0,226.4,9,4,1
0,148.0,9,5,0
1,196.6,6,5,0
0,74.1,5,3,1
1,226.2,6,3,1
0,246.5,5,5,0
0,41.2,9,4,0
0,76.8,10,5,1
1,171.0,7,4,0
0,183.3,9,5,0
1,178.6,6,4,0
1,74.2,4,4,1
0,80.5,6,5,0
1,95.4,9,2,1
0,134.3,9,4,0
1,152.8,8,3,1
0,71.7,5,0,1
1,38.1,9,2,1
0,218.3,9,5,0
0,195.2,10,3,0
0,136.5,5,3,0
1,170.4,8,4,0
0,40.3,8,4,0
0,70.7,9,4,0
0,96.2,9,5,0
0,203.0,6,4,1
1,208.5,10,2,1
0,193.0,4,2,1
1,50.9,7,3,1
1,206.2,9,5,1
1,162.3,4,5,1
0,119.2,10,3,1
0,69.2,1,1,1
1,183.5,8,5,0
0,135.9,9,4,1
1,68.2,4,0,1
1,212.1,1,5,1
1,98.9,6,3,0
1,173.8,4,2,1
0,166.0,8,3,0
0,94.3,8,5,0
1,110.8,9,3,1
1,66.4,9,4,1
0,14.3,9,4,0
0,173.5,5,4,0
0,29.5,6,5,0
0,125.6,10,4,0
1,81.3,10,4,1
0,210.4,10,3,0
1,249.4,10,2,1
0,28.4,5,3,0
0,171.5,10,1,1
0,211.7,4,3,1
0,242.6,10,4,0
1,173.0,8,3,0
0,21.3,9,5,0
1,69.2,10,4,1
1,191.4,8,5,0
1,248.1,10,4,1
0,129.3,1,0,1
1,72.9,4,0,1
1,241.8,9,2,1
0,66.8,5,5,0
1,70.5,5,0,1
1,80.2,8,0,1
0,36.0,6,0,1
0,149.6,2,0,1
1,59.6,2,3,1
0,41.4,7,5,0
0,226.6,9,4,0
0,118.0,9,5,0
0,149.6,7,5,0
1,110.6,9,5,0
1,163.1,6,5,0
1,47.7,0,2,1
1,88.2,1,5,1
1,85.5,8,2,1
1,180.9,10,2,1
1,13.4,1,1,1
1,174.8,9,1,1
0,227.1,6,0,1
0,242.1,6,1,1
1,166.8,5,5,0
1,238.2,6,5,0
1,5.8,1,5,1
1,238.4,5,4,1
0,203.7,7,4,1
0,98.2,9,5,0
0,193.4,8,3,0
1,238.0,0,3,1
0,25.1,8,4,0
0,131.8,8,3,0
1,156.6,8,4,1
0,176.5,7,5,0
1,243.6,3,5,1
1,9.6,6,4,1
0,11.5,5,3,0
0,130.7,10,5,0
0,218.8,2,4,1
0,75.5,6,4,0
1,28.4,3,4,1
0,172.5,3,3,1
1,13.3,6,2,1
1,240.6,9,5,0
1,67.1,6,5,0
1,55.3,10,3,0
0,167.6,8,4,1
1,11.3,8,5,0
1,135.1,6,2,1
0,230.9,10,5,0
1,249.2,1,0,1
0,33.3,2,1,1
0,99.2,10,4,0
1,249.7,5,4,1
1,158.8,2,2,1
1,48.6,6,4,1
1,132.9,5,1,1
0,3.7,8,5,0
0,159.5,3,2,1
0,199.9,10,3,0
1,158.1,2,2,1
0,247.3,5,3,0
1,100.7,8,3,1
1,3.9,8,3,1
0,158.0,5,0,1
1,86.6,6,3,0
0,22.0,6,4,0
0,25.2,8,5,0
1,221.5,8,5,1
1,7.3,2,4,1
1,9.7,9,3,1
0,38.6,8,5,0
1,36.0,7,2,1
1,211.2,10,4,0
0,88.5,7,5,0
0,156.3,7,4,0
1,49.5,7,5,0
1,39.2,9,3,0
0,92.2,7,4,0
1,44.1,6,0,1
0,84.3,9,4,0
1,20.6,8,5,0
1,124.4,9,3,1
1,129.7,1,4,1
1,1.4,1,3,1
1,229.7,10,1,1
0,115.5,9,4,1
0,23.7,6,4,0
0,218.9,9,4,0
1,92.7,9,4,1
0,159.7,7,4,0
0,191.6,10,5,0
0,173.4,3,1,1
0,118.9,10,3,0
1,173.7,3,1,1
1,78.8,6,5,0
0,115.6,6,3,0
1,201.1,9,5,0
1,97.3,9,1,1
0,223.9,9,2,1
0,85.0,8,4,0
0,225.6,0,3,1
0,66.9,10,3,0
1,231.2,9,5,0
0,60.5,10,5,0
1,204.5,1,5,1
0,141.6,5,5,0
1,144.1,1,3,1
0,6.3,10,5,0
0,46.5,8,5,0
0,229.6,5,5,0
1,133.4,10,3,0
1,208.8,10,4,0
0,156.8,10,5,0
0,40.7,4,2,1
1,181.4,8,1,1
0,242.1,10,2,1
1,4.5,10,3,1
0,19.2,10,3,0
0,14.6,7,5,0
0,63.4,8,1,1
1,152.0,9,5,0
0,195.7,2,0,1
0,244.6,8,3,0
0,120.3,5,5,0
0,15.5,5,3,0
1,181.2,8,5,1
1,216.3,6,5,1
0,197.3,6,3,1
1,102.4,0,1,1
1,107.3,1,2,1
0,211.4,8,4,0
0,167.2,3,3,1
1,126.4,0,2,1
0,140.2,5,5,0
0,105.6,9,5,0
1,243.5,7,1,1
0,40.2,8,1,1
0,9.7,9,4,0
1,5.8,1,3,1
0,53.0,10,3,0
1,167.3,5,1,1
0,17.5,6,3,0
0,126.1,10,3,0
1,111.2,8,5,0
1,0.5,9,3,0
1,15.2,10,5,0
0,8.0,9,3,0
1,218.7,9,4,0
0,145.4,6,5,0
1,192.0,0,2,1
1,2.3,10,0,1
0,106.6,9,5,0
0,211.3,6,3,0
1,168.9,5,1,1
0,41.1,10,4,0
1,89.1,4,5,1
1,193.5,7,5,1
0,199.1,1,0,1
1,207.5,9,1,1
0,198.5,10,3,1
0,106.2,4,3,1
0,146.6,7,5,0
1,118.6,10,5,0
1,140.1,10,4,1
1,10.1,9,4,0
1,218.0,7,5,1
1,53.2,4,4,1
1,185.4,5,4,0
1,52.1,3,2,1
0,175.3,1,2,1
0,159.4,7,4,0
0,76.7,7,1,1
0,145.4,8,5,0
0,15.9,10,4,0
1,130.8,5,4,1
0,195.7,10,5,0
1,217.1,5,5,0
0,168.1,8,4,0
0,24.3,9,5,0
0,198.0,7,5,0
0,136.1,9,5,0
1,20.9,7,2,1
0,78.6,10,4,1
0,224.0,10,5,0
0,31.9,10,5,0
0,2.1,8,5,0
0,225.7,7,4,0
0,101.9,8,4,0
1,20.6,4,2,1
1,44.7,1,3,1
0,41.7,7,5,0
1,85.4,5,5,0
1,136.8,6,2,1
1,171.6,2,4,1
1,183.6,6,4,0
1,62.8,4,4,1
0,55.2,5,3,0
0,84.1,6,5,0
0,121.2,10,3,0
0,54.6,10,2,1
0,43.3,7,4,0
0,199.6,10,2,1
1,233.2,1,3,1
0,110.4,6,5,0
1,190.3,9,5,0
0,216.5,8,4,0
1,102.0,5,5,0
1,68.9,3,3,1
0,161.8,9,5,1
1,51.3,9,0,1
1,187.9,0,4,1
1,202.0,9,2,1
0,50.5,9,5,0
0,214.0,8,0,1
0,147.7,9,4,0
0,38.6,7,5,0
1,87.0,7,0,1
1,99.0,7,3,0
0,98.1,5,4,0
0,25.8,9,5,0
1,113.1,5,4,1
1,185.1,3,3,1
0,185.2,9,4,0
1,66.2,2,3,1
1,248.5,5,5,0
1,129.2,1,1,1
1,133.2,7,3,0
1,37.2,9,3,1
0,173.5,7,1,1
0,69.6,9,5,0
0,127.2,10,2,1
0,65.8,7,0,1
1,230.0,9,4,0
1,123.3,5,4,0
1,24.8,2,3,1
1,12.5,9,5,0
0,41.3,10,5,0
0,174.9,10,3,0
1,130.2,3,3,1
1,172.2,9,3,1
0,108.3,9,5,1
0,195.5,7,4,0
1,83.1,7,5,0
1,225.0,10,4,0
1,188.4,2,2,1
1,77.1,1,0,1
1,1.5,0,1,1
1,22.3,6,4,1
0,90.2,10,5,0
0,232.6,9,2,1
0,125.4,3,4,1
0,41.3,7,3,0
0,128.9,1,5,1
0,69.5,2,3,1
0,165.4,10,5,0
0,18.4,8,5,0
1,227.3,6,2,1
0,115.0,9,5,1
1,110.6,6,0,1
1,14.5,8,4,0
0,196.1,10,5,0
0,69.2,10,4,0
1,20.2,9,5,0
1,148.9,8,3,1
1,131.3,1,2,1
0,178.5,10,3,0
0,169.1,9,3,0
0,103.1,6,3,0
1,8.7,10,5,0
0,39.7,1,5,1
1,10.3,5,0,1
0,73.5,8,3,0
0,244.5,4,1,1
0,96.7,3,3,1
0,206.6,7,4,0
0,130.4,9,4,0
1,127.7,2,4,1
0,125.1,7,5,0
1,51.6,7,2,1
1,219.5,8,2,1
1,9.3,9,5,0
0,139.5,7,3,1
1,221.1,5,0,1
1,37.6,7,5,0
0,61.6,10,5,0
1,46.3,5,1,1
1,31.5,9,1,1
0,4.2,5,3,0
0,205.8,0,3,1
0,190.9,9,3,1
1,137.2,5,5,1
1,42.1,0,5,1
1,128.6,7,4,0
0,59.6,3,0,1
1,177.8,9,5,1
1,208.9,8,5,1
1,29.3,10,4,0
0,49.8,1,2,1
1,172.3,9,1,1
0,159.3,10,2,1
1,206.4,8,3,1
1,130.4,9,3,1
1,150.7,3,5,1
1,232.6,4,2,1
1,198.4,2,2,1
0,25.1,8,3,0
0,107.7,6,3,0
0,245.1,9,3,0
0,122.7,3,4,1
1,163.1,2,0,1
0,27.5,4,4,1
0,172.9,3,4,1
0,107.1,7,2,1
0,13.6,9,5,0
1,93.4,3,4,1
0,225.3,9,4,0
1,40.3,9,5,0
1,192.6,3,0,1
0,80.8,10,5,0
0,94.0,6,2,1
0,92.6,10,0,1
0,162.0,7,5,0
1,182.2,6,3,0
0,33.6,9,5,0
0,110.5,10,1,1
1,156.5,2,1,1
1,129.6,10,3,0
0,230.7,5,4,1
1,110.6,7,4,0
0,111.1,6,4,0
1,35.8,1,0,1
1,247.7,10,1,1
0,23.9,3,4,1
1,199.3,3,2,1
0,238.5,10,4,0
0,207.6,5,0,1
0,77.5,9,3,0
0,96.6,8,3,0
1,93.6,10,3,0
0,163.8,10,5,0
1,156.7,10,3,1
0,228.0,5,5,0
1,126.7,10,3,0
1,86.0,9,3,1
0,57.3,7,3,0
0,61.2,7,4,0
0,141.3,9,5,0
0,71.1,4,4,1
1,222.2,10,4,1
1,164.8,10,3,1
0,243.8,8,5,0
1,52.0,10,5,0
1,18.9,9,3,0
1,37.0,5,2,1
1,227.8,8,5,1
1,127.9,6,2,1
1,138.2,3,1,1
0,134.2,9,5,0
1,92.6,8,1,1
0,104.6,8,5,0
1,142.5,7,5,0
1,75.3,6,5,1
0,2.8,8,4,0
1,216.4,7,0,1
0,92.3,4,4,1
1,132.3,0,4,1
0,94.5,7,5,1
1,117.5,6,5,1
1,103.3,7,3,1
0,23.9,10,5,0
1,43.2,5,4,0
1,84.6,3,3,1
0,87.7,4,4,1
1,234.1,10,5,0
1,222.4,5,5,1
1,200.7,9,5,1
1,50.2,4,3,1
1,81.2,6,3,1
0,142.1,9,4,1
1,32.6,3,4,1
0,241.3,6,5,0
1,183.3,6,5,0
1,54.4,9,0,1
1,4.6,5,3,1
0,126.4,0,0,1
0,182.9,1,3,1
1,14.5,10,3,0
1,45.6,1,2,1
0,140.5,7,1,1
1,34.5,9,5,0
0,55.8,5,3,0
1,180.6,2,5,1
0,22.1,6,5,0
1,45.8,10,5,1
1,132.7,7,3,0
0,52.7,5,4,0
0,232.9,5,5,0
0,219.4,8,4,0
0,217.9,6,4,0
1,172.6,1,2,1
1,52.8,10,4,0
1,55.5,6,4,0
1,175.6,7,3,1
0,89.8,8,5,0
0,61.1,3,0,1
0,100.4,7,5,0
